1,7,89,6
1,7,89,3
1,7,90,9
1,7,91,25
1,7,91,26
1,7,92,25
1,7,92,27
1,7,92,26
1,7,93,28
1,7,94,28
1,7,95,29
1,7,95,28
1,8,96,30
1,8,97,30
1,8,98,30
1,8,99,3
1,8,100,9
1,8,100,6
1,8,101,9
1,8,101,6
1,8,102,9
1,8,102,6
1,8,104,31
1,8,105,31
1,9,106,30
1,9,106,18
1,9,107,18
1,9,107,1
1,9,107,6
1,9,107,3
1,9,108,1
1,9,109,18
1,9,111,18
1,9,111,19
1,9,112,18
1,9,113,19
1,9,113,1
1,9,113,3
1,9,114,13
1,9,114,8
1,9,115,8
1,9,116,8
1,9,117,8
1,9,118,6
1,9,118,3
1,9,119,1
1,10,120,1
1,10,120,6
1,10,121,1
1,10,121,6
1,10,121,3
1,10,122,1
1,10,122,6
1,10,122,3
1,10,123,30
1,10,124,18
1,10,124,19
1,10,125,18
1,10,126,13
1,10,126,32
1,10,126,8
1,10,127,13
1,10,127,32
1,10,127,14
1,10,127,15
1,10,127,8
1,10,128,13
1,10,128,32
1,10,128,33
1,10,128,14
1,10,128,15
1,10,128,8
1,10,129,13
1,10,130,8
1,10,131,8
1,10,132,8
1,10,133,6
1,10,133,3
1,10,134,9
1,10,134,6
1,10,135,9
1,10,135,6
1,10,135,3
1,10,136,6
1,10,137,9
1,10,138,30
1,10,139,19
1,10,140,18
1,10,141,18
1,10,142,19
1,10,143,34
1,10,143,20
1,10,144,34
1,10,144,20
1,10,144,26
1,10,145,34
1,10,145,20
1,10,146,28
1,10,147,28
1,10,148,28
1,10,149,5
1,10,150,5
1,10,151,8
1,10,152,31
1,10,153,13
1,10,153,32
1,10,153,8
1,10,154,13
1,10,154,32
1,10,154,15
1,10,154,8
1,10,155,13
1,10,156,13
1,11,157,9
1,11,158,35
1,11,159,9
1,12,160,1
1,12,160,6
1,12,161,35
1,12,162,18
1,12,162,19
1,12,163,18
1,12,164,35
1,13,165,5
1,13,166,28
1,13,167,28
1,13,168,28
1,13,169,28
1,13,170,28
1,13,170,26
1,13,171,8
1,13,172,36
1,13,172,22
1,13,173,23
1,13,174,21
1,13,175,20
1,13,175,21
1,13,176,21
1,13,177,21
1,13,178,21
1,13,179,21
1,13,180,21
1,13,181,18
1,13,181,3
1,13,182,8
1,13,183,32
1,13,183,8
1,13,183,37
1,13,184,13
1,13,184,8
1,13,184,37
1,13,185,13
1,13,185,8
1,13,186,1
1,13,186,6
1,13,186,3
1,13,187,1
1,13,188,1
1,13,188,6
1,13,189,19
1,13,189,6
1,13,190,18
1,13,191,1
1,13,191,6
1,13,191,3
1,13,192,3
1,13,193,1
1,13,193,6
1,13,194,6
1,13,194,3
1,13,195,18
1,13,195,1
1,13,196,18
1,13,196,1
1,13,197,1
1,14,198,8
1,14,199,5
1,14,200,12
1,14,201,13
1,14,201,15
1,14,201,8
1,14,202,12
1,14,203,13
1,14,203,14
1,14,203,15
1,14,203,8
1,14,204,16
1,14,205,17
1,14,206,8
1,14,207,34
1,14,208,36
1,14,209,23
1,14,210,8
1,14,211,38
1,14,212,12
1,14,213,13
1,14,213,8
1,14,214,12
1,14,215,13
1,14,215,14
1,14,215,15
1,14,215,8
1,14,216,25
1,14,217,25
1,14,217,27
1,14,218,28
1,14,219,28
1,14,220,28
1,14,221,20
1,14,222,20
1,14,223,20
1,14,224,26
1,14,225,26
1,14,226,21
1,14,227,21
1,14,228,21
1,15,229,18
1,15,229,6
1,15,230,18
1,15,230,6
1,15,231,6
1,15,232,19
1,15,232,6
1,15,232,3
1,15,233,18
1,15,234,18
1,15,235,18
1,15,236,18
1,15,237,18
1,15,238,9
1,16,239,9
1,16,239,6
1,16,240,8
1,16,241,8
1,17,242,13
1,17,242,36
1,18,243,6
1,18,244,6
1,19,245,9
1,19,246,35
1,20,247,1
1,20,247,6
1,20,248,1
1,20,248,6
1,21,249,30
1,21,249,6
1,21,250,8
1,21,251,8
1,21,252,18
1,21,252,19
1,21,252,6
1,21,252,3
1,21,253,9
1,22,254,6
1,22,255,9
1,22,256,6
1,22,257,9
1,22,258,6
1,22,259,6
1,22,260,3
1,22,261,6
1,22,262,2
1,22,263,9
1,23,264,18
1,23,265,18
1,23,266,1
1,23,266,6
1,23,267,1
1,23,268,1
1,23,268,6
1,23,269,18
1,23,269,3
1,23,270,6
1,23,270,3
1,23,271,1
1,23,271,6
1,23,272,3
1,23,273,1
1,23,273,6
1,23,273,3
1,23,274,9
1,24,275,6
1,24,276,9
1,24,276,6
1,24,277,3
1,24,278,6
1,24,279,6
1,24,280,9
1,24,281,3
1,24,282,3
1,24,283,6
1,24,284,9
1,24,285,9
1,24,286,9
1,24,286,6
1,24,287,9
1,24,287,6
1,24,288,9
1,24,288,6
1,24,289,9
1,24,289,6
1,24,290,9
1,24,290,6
1,24,291,9
1,25,292,3
1,25,293,6
1,26,294,8
1,26,295,8
1,26,296,8
1,26,297,6
1,26,297,3
1,26,298,9
1,26,298,6
1,26,298,3
1,26,299,9
1,26,300,18
1,26,300,19
1,26,301,18
1,26,302,31
1,26,303,19
1,26,304,19
1,26,305,18
1,26,306,18
1,26,307,1
1,26,307,6
1,26,308,1
1,26,308,6
1,26,308,3
1,26,309,1
1,26,309,6
1,26,309,3
1,26,310,30
1,26,311,5
1,26,312,5
1,26,313,28
1,26,313,21
1,26,314,28
1,26,315,28
1,27,316,18
1,27,316,19
1,27,317,18
1,27,318,9
1,27,318,6
1,27,319,9
1,27,319,6
1,27,320,3
1,27,321,9
1,27,321,6
1,27,322,3
1,27,323,9
1,27,324,9
1,27,325,9
1,27,326,9
1,27,327,9
1,27,328,9
1,27,328,6
1,27,329,3
1,27,330,9
1,27,331,9
1,27,332,9
1,27,333,9
1,27,333,6
1,27,334,3
1,27,335,9
1,27,335,6
1,27,336,3
1,27,337,9
1,27,337,6
1,27,338,3
1,27,339,9
1,27,339,19
1,27,340,9
1,27,340,19
1,27,341,18
1,27,341,19
1,28,342,9
1,28,343,9
1,28,344,9
1,29,345,6
1,29,345,3
1,29,346,18
1,29,347,18
1,29,348,19
1,29,349,6
1,29,349,3
1,30,350,1
1,30,351,35
1,30,352,6
1,30,353,6
1,31,354,18
1,31,354,6
1,31,355,18
1,31,355,6
1,32,356,8
1,32,357,8
1,32,358,30
1,32,358,18
1,32,358,6
1,32,358,3
1,32,359,18
1,32,359,3
1,32,360,18
1,32,361,18
1,32,361,6
1,32,361,3
1,32,362,18
1,32,362,3
1,32,363,30
1,32,364,18
1,33,365,35
1,33,366,5
1,34,367,8
1,34,368,9
1,34,368,7
1,34,369,9
1,34,370,1
1,34,371,9
1,34,371,39
1,34,371,7
1,34,371,1
1,34,371,6
1,34,371,3
1,34,372,9
1,34,372,39
1,34,372,7
1,34,373,6
1,34,373,3
1,34,374,40
1,34,374,6
1,34,375,6
1,34,375,3
1,34,376,13
1,34,376,8
1,34,377,5
1,34,378,13
1,34,378,8
1,34,379,8
1,34,380,8
1,34,381,7
1,34,382,7
1,34,383,7
1,34,383,1
1,34,383,6
1,34,384,7
1,34,384,1
1,34,385,7
1,35,386,35
1,35,387,35
1,36,388,41
1,36,389,6
1,36,389,3
1,36,390,1
1,36,390,6
1,36,391,3
1,36,392,18
1,36,392,8
1,36,393,35
1,36,394,18
1,36,394,19
1,36,395,18
1,36,395,19
1,36,396,18
1,36,397,9
1,36,398,3
1,37,399,1
1,37,399,3
1,37,400,6
1,37,401,1
1,37,402,6
1,37,403,3
1,37,404,9
1,37,404,6
1,37,404,3
2,1,1,1
2,1,2,2
2,2,3,3
2,2,3,12
2,2,3,4
2,2,405,4
2,2,406,4
2,2,4,5
2,2,5,5
2,2,6,6
2,2,6,3
2,2,7,1
2,2,7,6
2,2,7,3
2,2,8,1
2,2,8,6
2,2,8,3
2,2,9,1
2,2,9,6
2,2,9,3
2,2,10,1
2,2,10,6
2,2,10,3
2,2,11,1
2,2,12,1
2,2,13,7
2,2,14,7
2,2,15,8
2,2,16,8
2,2,17,5
2,2,18,7
2,2,19,7
2,2,20,3
2,3,21,1
2,3,21,6
2,3,22,6
2,3,24,6
2,3,407,6
2,3,25,9
2,3,408,9
2,4,26,1
2,4,27,1
2,4,409,6
2,4,410,6
2,4,30,9
2,4,31,9
2,4,32,6
2,4,33,6
2,5,411,9
2,5,411,6
2,5,36,9
2,5,36,6
2,5,37,3
2,5,38,9
2,5,38,6
2,5,39,9
2,5,39,6
2,5,412,9
2,5,412,6
2,5,41,3
2,5,42,9
2,5,42,6
2,5,43,9
2,5,43,6
2,5,413,3
2,5,44,9
2,5,44,6
2,5,45,9
2,5,46,35
2,5,46,9
2,5,47,9
2,5,414,9
2,5,414,6
2,5,415,9
2,5,415,6
2,5,48,9
2,5,48,6
2,5,49,9
2,5,49,6
2,5,50,9
2,5,50,6
2,6,416,6
2,6,51,9
2,6,51,6
2,6,52,9
2,6,53,10
2,6,53,11
2,6,54,9
2,6,54,6
2,6,55,11
2,6,56,6
2,7,57,8
2,7,58,5
2,7,59,12
2,7,60,13
2,7,60,15
2,7,60,8
2,7,60,16
2,7,61,12
2,7,62,13
2,7,62,14
2,7,62,15
2,7,62,8
2,7,62,16
2,7,205,17
2,7,63,17
2,7,64,9
2,7,65,9
2,7,66,9
2,7,66,6
2,7,66,3
2,7,417,24
2,7,417,6
2,7,417,3
2,7,418,18
2,7,419,42
2,7,419,24
2,7,419,6
2,7,67,18
2,7,67,19
2,7,68,18
2,7,68,19
2,7,69,9
2,7,69,18
2,7,69,19
2,7,70,9
2,7,70,18
2,7,71,8
2,7,72,20
2,7,73,21
2,7,74,20
2,7,75,21
2,7,76,23
2,7,76,22
2,7,77,20
2,7,78,21
2,7,79,23
2,7,80,6
2,7,80,3
2,7,81,8
2,7,82,43
2,7,82,5
2,7,83,43
2,7,83,12
2,7,84,8
2,7,85,12
2,7,86,13
2,7,86,14
2,7,86,15
2,7,86,8
2,7,87,8
2,7,89,6
2,7,89,3
2,7,90,9
2,7,91,25
2,7,91,26
2,7,92,25
2,7,92,27
2,7,92,26
2,7,420,13
2,7,420,44
2,7,420,8
2,7,93,28
2,7,94,28
2,7,95,29
2,7,95,28
2,8,96,30
2,8,97,30
2,8,98,30
2,8,99,35
2,8,99,1
2,8,99,6
2,8,100,35
2,8,100,1
2,8,100,6
2,8,104,6
2,9,106,30
2,9,106,18
2,9,107,1
2,9,107,6
2,9,421,18
2,9,421,3
2,9,108,1
2,9,109,18
2,9,422,18
2,9,112,18
2,9,112,19
2,9,114,13
2,9,114,8
2,9,115,8
2,9,116,8
2,9,117,8
2,9,119,1
2,9,423,6
2,9,423,3
2,9,424,18
2,9,424,1
2,9,424,6
2,9,424,3
2,9,425,18
2,9,425,19
2,10,426,35
2,10,426,1
2,10,426,6
2,10,427,1
2,10,427,6
2,10,120,1
2,10,120,6
2,10,121,1
2,10,121,6
2,10,121,3
2,10,122,1
2,10,122,6
2,10,122,3
2,10,123,30
2,10,124,18
2,10,124,19
2,10,125,18
2,10,125,19
2,10,428,18
2,10,428,19
2,10,126,13
2,10,126,32
2,10,126,8
2,10,127,13
2,10,127,32
2,10,127,8
2,10,128,13
2,10,128,32
2,10,128,33
2,10,128,14
2,10,128,15
2,10,128,8
2,10,130,8
2,10,429,8
2,10,131,8
2,10,132,8
2,10,132,45
2,10,134,6
2,10,135,6
2,10,138,30
2,10,139,19
2,10,140,18
2,10,430,18
2,10,141,18
2,10,431,19
2,10,142,19
2,10,143,34
2,10,143,20
2,10,144,34
2,10,144,20
2,10,144,26
2,10,145,34
2,10,145,20
2,10,146,28
2,10,147,28
2,10,148,28
2,10,149,5
2,10,150,5
2,10,432,8
2,10,153,13
2,10,153,32
2,10,153,8
2,10,154,13
2,10,154,8
2,10,155,13
2,10,155,32
2,10,155,15
2,10,155,8
2,11,157,9
2,11,158,35
2,11,159,9
2,12,161,35
2,12,162,18
2,12,164,35
2,13,165,5
2,13,166,28
2,13,167,28
2,13,168,28
2,13,169,28
2,13,433,28
2,13,170,28
2,13,171,8
2,13,172,36
2,13,172,22
2,13,173,23
2,13,174,21
2,13,175,46
2,13,175,20
2,13,175,21
2,13,176,46
2,13,177,46
2,13,178,46
2,13,179,46
2,13,180,47
2,13,180,48
2,13,180,46
2,13,181,18
2,13,181,19
2,13,181,3
2,13,434,18
2,13,182,8
2,13,183,8
2,13,183,37
2,13,184,13
2,13,184,8
2,13,184,37
2,13,185,13
2,13,185,8
2,13,186,1
2,13,186,6
2,13,187,1
2,13,188,1
2,13,188,6
2,13,188,3
2,13,189,19
2,13,189,6
2,13,190,18
2,13,191,1
2,13,191,6
2,13,191,3
2,13,192,3
2,13,193,1
2,13,193,6
2,13,194,6
2,13,194,3
2,13,435,3
2,13,195,18
2,13,195,1
2,13,196,18
2,13,196,1
2,13,197,1
2,14,198,8
2,14,199,5
2,14,200,12
2,14,201,13
2,14,201,15
2,14,201,8
2,14,202,12
2,14,203,13
2,14,203,14
2,14,203,15
2,14,203,8
2,14,204,16
2,14,205,17
2,14,206,8
2,14,208,36
2,14,209,23
2,14,210,8
2,14,211,43
2,14,211,38
2,14,212,49
2,14,212,12
2,14,213,8
2,14,214,12
2,14,215,13
2,14,215,14
2,14,215,15
2,14,215,8
2,14,216,25
2,14,217,25
2,14,217,27
2,14,218,28
2,14,219,28
2,14,220,28
2,14,222,20
2,14,223,20
2,14,436,13
2,14,436,44
2,14,436,8
2,14,224,26
2,14,225,26
2,14,226,21
2,14,227,21
2,14,228,21
2,15,229,18
2,15,229,6
2,15,230,18
2,15,230,6
2,15,232,19
2,15,232,6
2,15,232,3
2,15,233,18
2,15,234,18
2,15,235,18
2,15,236,18
2,15,237,3
2,15,437,3
2,15,238,9
2,16,239,9
2,16,239,6
2,16,240,8
2,16,241,8
2,17,242,13
2,17,242,36
2,17,438,13
2,17,438,36
2,18,243,6
2,18,244,6
2,18,439,6
2,18,440,9
2,20,441,6
2,20,247,1
2,20,247,6
2,20,248,6
2,21,249,30
2,21,249,6
2,21,250,8
2,21,251,8
2,21,442,8
2,21,443,8
2,21,252,18
2,21,252,19
2,21,252,6
2,21,252,3
2,21,253,9
2,22,254,6
2,22,444,9
2,22,445,3
2,22,446,6
2,22,259,6
2,22,447,1
2,22,261,6
2,22,262,2
2,23,264,18
2,23,265,18
2,23,448,18
2,23,266,1
2,23,266,6
2,23,266,3
2,23,267,1
2,23,268,1
2,23,268,6
2,23,269,18
2,23,269,19
2,23,269,3
2,23,449,18
2,23,270,6
2,23,270,3
2,23,271,1
2,23,271,6
2,23,272,3
2,23,450,1
2,23,450,6
2,23,273,6
2,23,274,9
2,24,276,9
2,24,276,6
2,24,451,6
2,24,277,3
2,24,278,9
2,24,280,9
2,24,452,9
2,24,452,6
2,24,453,9
2,24,453,6
2,24,454,9
2,24,454,6
2,24,281,3
2,24,284,9
2,24,284,6
2,24,285,9
2,24,285,6
2,24,286,6
2,24,287,9
2,24,287,6
2,24,288,9
2,24,288,6
2,24,455,6
2,24,456,6
2,24,457,18
2,24,458,18
2,24,289,9
2,24,289,6
2,24,290,9
2,24,290,6
2,24,291,9
2,25,292,3
2,25,293,6
2,25,459,6
2,26,294,8
2,26,295,8
2,26,296,45
2,26,300,18
2,26,300,19
2,26,301,18
2,26,301,19
2,26,460,18
2,26,461,6
2,26,303,19
2,26,462,19
2,26,304,19
2,26,305,18
2,26,306,18
2,26,463,18
2,26,307,1
2,26,307,6
2,26,308,1
2,26,308,6
2,26,308,3
2,26,309,1
2,26,309,6
2,26,309,3
2,26,310,30
2,26,313,28
2,26,314,28
2,26,315,28
2,27,464,9
2,27,464,6
2,27,465,9
2,27,465,6
2,27,316,18
2,27,316,19
2,27,317,18
2,27,317,19
2,27,318,6
2,27,318,3
2,27,319,6
2,27,323,9
2,27,326,9
2,27,327,9
2,27,328,6
2,27,328,3
2,27,466,6
2,27,330,9
2,27,331,9
2,27,332,9
2,27,467,9
2,27,467,18
2,27,467,6
2,27,467,3
2,27,468,9
2,27,468,6
2,27,469,9
2,27,469,6
2,27,469,3
2,27,470,18
2,27,337,9
2,27,337,6
2,27,471,9
2,27,471,6
2,27,472,3
2,27,338,3
2,27,339,9
2,27,339,19
2,27,340,9
2,27,340,19
2,27,473,9
2,27,473,19
2,27,474,9
2,27,474,19
2,27,341,18
2,27,341,19
2,28,342,35
2,28,342,9
2,28,343,9
2,28,344,9
2,29,345,6
2,29,345,3
2,29,475,9
2,29,347,18
2,29,348,19
2,30,350,1
2,30,351,35
2,30,352,6
2,30,353,6
2,31,354,18
2,31,354,6
2,31,355,18
2,31,355,6
2,32,476,5
2,32,357,5
2,32,358,30
2,32,358,18
2,32,358,6
2,32,358,3
2,32,359,18
2,32,359,3
2,32,360,18
2,32,361,18
2,32,361,6
2,32,361,3
2,32,362,18
2,32,362,3
2,32,363,30
2,32,364,18
2,33,365,35
2,33,366,5
2,33,477,8
2,34,367,8
2,34,368,9
2,34,368,7
2,34,369,9
2,34,370,1
2,34,371,9
2,34,371,39
2,34,371,7
2,34,371,1
2,34,371,6
2,34,371,3
2,34,372,9
2,34,372,39
2,34,372,7
2,34,373,6
2,34,373,3
2,34,374,40
2,34,374,6
2,34,375,6
2,34,375,3
2,34,376,13
2,34,376,8
2,34,377,5
2,34,378,13
2,34,378,8
2,34,379,8
2,34,380,8
2,34,381,7
2,34,382,7
2,34,383,7
2,34,383,1
2,34,384,7
2,34,384,6
2,34,385,7
2,35,386,35
2,35,387,35
2,36,390,1
2,36,390,6
2,36,478,6
2,36,479,18
2,36,479,3
2,36,392,50
2,36,392,18
2,36,392,8
2,36,393,35
2,36,394,18
2,36,394,19
2,36,395,18
2,36,395,19
2,36,396,18
2,36,397,9
2,36,480,21
2,36,481,21
2,37,399,6
2,37,399,3
2,37,482,1
2,37,482,6
2,37,482,3
2,37,483,1
2,37,483,6
2,37,483,3
2,37,484,1
2,37,485,1
2,37,486,6
2,37,487,6
2,37,488,3
2,37,489,3
2,37,490,6
3,1,1,1
3,1,2,2
3,2,491,1
3,2,492,1
3,2,492,6
3,2,493,1
3,2,493,6
3,2,494,6
3,2,3,3
3,2,3,12
3,2,3,4
3,2,4,5
3,2,5,5
3,2,6,6
3,2,6,3
3,2,7,6
3,2,7,3
3,2,8,3
3,2,9,6
3,2,9,3
3,2,10,3
3,2,13,7
3,2,14,7
3,2,15,8
3,2,16,8
3,2,17,5
3,2,19,7
3,2,495,7
3,2,20,3
3,3,21,1
3,3,21,6
3,3,22,6
3,3,24,6
3,3,407,6
3,3,25,9
3,3,408,9
3,4,26,1
3,4,27,1
3,4,409,6
3,4,410,6
3,4,496,6
3,4,497,6
3,4,30,9
3,4,31,9
3,4,32,6
3,4,33,6
3,5,411,9
3,5,411,6
3,5,36,9
3,5,36,6
3,5,498,9
3,5,498,6
3,5,37,3
3,5,38,9
3,5,38,6
3,5,39,9
3,5,39,6
3,5,412,9
3,5,412,6
3,5,41,3
3,5,42,9
3,5,42,6
3,5,43,9
3,5,43,6
3,5,413,3
3,5,44,9
3,5,44,6
3,5,499,9
3,5,46,35
3,5,46,9
3,5,47,9
3,5,414,9
3,5,414,6
3,5,414,3
3,5,415,9
3,5,415,6
3,5,415,3
3,5,500,9
3,5,501,9
3,5,501,6
3,5,49,9
3,5,49,6
3,5,502,9
3,6,416,6
3,6,51,9
3,6,51,6
3,6,52,9
3,6,53,10
3,6,53,11
3,6,54,9
3,6,54,6
3,6,55,11
3,6,56,6
3,7,57,8
3,7,59,49
3,7,59,51
3,7,60,13
3,7,60,15
3,7,60,8
3,7,61,49
3,7,62,13
3,7,62,14
3,7,62,15
3,7,62,8
3,7,205,17
3,7,63,17
3,7,64,9
3,7,503,9
3,7,66,6
3,7,66,3
3,7,417,9
3,7,417,6
3,7,417,3
3,7,504,35
3,7,505,9
3,7,505,6
3,7,505,3
3,7,418,18
3,7,419,9
3,7,419,6
3,7,67,18
3,7,67,19
3,7,68,18
3,7,68,19
3,7,69,9
3,7,69,18
3,7,69,19
3,7,71,8
3,7,72,20
3,7,73,21
3,7,74,20
3,7,75,21
3,7,76,22
3,7,77,20
3,7,78,21
3,7,79,23
3,7,80,6
3,7,81,8
3,7,82,5
3,7,83,43
3,7,83,49
3,7,84,8
3,7,85,12
3,7,86,13
3,7,86,14
3,7,86,15
3,7,86,8
3,7,88,6
3,7,88,3
3,7,90,9
3,7,91,25
3,7,91,26
3,7,92,25
3,7,92,27
3,7,92,26
3,7,420,13
3,7,420,44
3,7,420,8
3,7,506,52
3,7,506,53
3,7,506,5
3,7,93,28
3,7,94,28
3,7,95,28
3,8,96,30
3,8,507,6
3,8,508,6
3,8,98,30
3,8,99,35
3,8,99,1
3,8,99,6
3,8,104,6
3,8,509,6
3,9,106,30
3,9,106,18
3,9,109,18
3,9,114,13
3,9,114,8
3,9,115,8
3,9,116,8
3,9,117,8
3,9,510,8
3,9,511,8
3,9,512,8
3,9,423,6
3,9,423,3
3,9,513,1
3,9,513,6
3,9,514,9
3,9,515,9
3,9,424,9
3,9,424,18
3,9,424,1
3,9,424,6
3,9,424,3
3,9,425,18
3,9,425,19
3,9,425,6
3,10,426,35
3,10,426,1
3,10,426,6
3,10,516,6
3,10,517,6
3,10,120,1
3,10,120,6
3,10,121,3
3,10,122,1
3,10,122,6
3,10,122,3
3,10,123,30
3,10,518,18
3,10,124,18
3,10,124,19
3,10,125,18
3,10,125,19
3,10,428,18
3,10,428,19
3,10,126,13
3,10,126,8
3,10,127,13
3,10,127,8
3,10,128,13
3,10,128,14
3,10,128,15
3,10,128,8
3,10,130,8
3,10,131,8
3,10,132,8
3,10,134,6
3,10,135,6
3,10,138,30
3,10,139,19
3,10,519,18
3,10,520,19
3,10,143,34
3,10,143,20
3,10,144,34
3,10,144,20
3,10,145,34
3,10,145,20
3,10,146,28
3,10,147,43
3,10,148,28
3,10,149,5
3,10,150,5
3,10,432,8
3,10,521,18
3,10,153,8
3,10,154,8
3,10,155,13
3,10,155,15
3,10,155,8
3,11,522,9
3,11,523,35
3,11,524,35
3,11,525,9
3,12,526,35
3,12,527,35
3,13,165,5
3,13,167,28
3,13,168,28
3,13,433,28
3,13,170,28
3,13,171,8
3,13,172,36
3,13,172,22
3,13,173,23
3,13,174,21
3,13,175,20
3,13,175,21
3,13,176,21
3,13,177,21
3,13,178,21
3,13,179,21
3,13,180,47
3,13,180,54
3,13,180,46
3,13,434,18
3,13,528,18
3,13,528,19
3,13,528,3
3,13,529,18
3,13,529,19
3,13,529,3
3,13,530,18
3,13,531,18
3,13,531,19
3,13,531,3
3,13,182,8
3,13,183,8
3,13,183,37
3,13,184,13
3,13,184,8
3,13,184,37
3,13,185,13
3,13,185,15
3,13,185,8
3,13,187,9
3,13,187,1
3,13,187,6
3,13,189,6
3,13,190,18
3,13,191,6
3,13,191,3
3,13,192,3
3,13,193,1
3,13,193,6
3,13,195,35
3,13,195,18
3,13,195,1
3,13,532,13
3,13,532,8
3,13,197,1
3,14,198,8
3,14,200,12
3,14,201,13
3,14,201,15
3,14,201,8
3,14,202,12
3,14,203,13
3,14,203,14
3,14,203,15
3,14,203,8
3,14,205,17
3,14,206,8
3,14,533,20
3,14,534,28
3,14,208,36
3,14,209,23
3,14,535,52
3,14,535,53
3,14,535,5
3,14,210,8
3,14,211,5
3,14,212,12
3,14,213,8
3,14,214,12
3,14,215,13
3,14,215,14
3,14,215,15
3,14,215,8
3,14,217,25
3,14,217,27
3,14,218,28
3,14,219,28
3,14,220,28
3,14,221,20
3,14,222,20
3,14,223,20
3,14,436,13
3,14,436,44
3,14,436,8
3,14,224,26
3,14,225,26
3,14,226,21
3,14,227,21
3,14,228,21
3,15,229,18
3,15,229,6
3,15,230,18
3,15,230,6
3,15,231,6
3,15,232,18
3,15,232,6
3,15,232,3
3,15,234,18
3,15,235,18
3,15,236,18
3,15,237,3
3,15,437,3
3,15,238,9
3,38,536,19
3,38,537,19
3,38,538,19
3,16,239,9
3,16,239,6
3,16,539,9
3,16,240,8
3,16,241,8
3,17,242,13
3,17,438,13
3,17,438,36
3,18,243,6
3,18,244,6
3,18,540,6
3,18,439,6
3,18,440,9
3,20,441,6
3,20,247,9
3,20,247,6
3,20,248,6
3,39,541,9
3,21,249,9
3,21,249,19
3,21,249,6
3,21,250,8
3,21,251,8
3,21,442,8
3,21,443,8
3,21,252,18
3,21,252,19
3,21,252,6
3,21,252,3
3,21,253,9
3,22,254,6
3,22,444,9
3,22,445,3
3,22,446,6
3,22,259,6
3,22,447,9
3,22,261,6
3,22,262,2
3,23,264,18
3,23,266,1
3,23,268,1
3,23,268,6
3,23,542,18
3,23,542,19
3,23,542,3
3,23,543,18
3,23,543,19
3,23,543,3
3,23,449,18
3,23,544,18
3,23,544,19
3,23,544,3
3,23,545,18
3,23,270,3
3,23,272,3
3,23,546,6
3,23,547,6
3,23,274,1
3,40,548,18
3,40,549,18
3,40,550,8
3,40,551,8
3,40,552,8
3,40,553,8
3,40,554,5
3,40,555,18
3,40,555,19
3,40,310,30
3,40,556,18
3,40,557,6
3,24,276,9
3,24,276,6
3,24,451,6
3,24,277,3
3,24,280,9
3,24,453,9
3,24,453,6
3,24,454,9
3,24,454,6
3,24,281,3
3,24,284,9
3,24,284,6
3,24,285,9
3,24,285,6
3,24,286,6
3,24,287,9
3,24,287,6
3,24,288,9
3,24,288,6
3,24,455,6
3,24,455,3
3,24,456,6
3,24,456,3
3,24,457,18
3,24,458,18
3,24,289,9
3,24,289,6
3,24,290,9
3,24,290,6
3,24,291,9
3,25,292,3
3,25,293,6
3,25,459,6
3,26,297,1
3,26,297,6
3,26,124,18
3,26,124,19
3,26,125,18
3,26,125,19
3,26,428,18
3,26,461,6
3,26,303,19
3,26,558,19
3,26,559,18
